x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 y1  
7.6 0.29 0.26 6.5 0.042 32 160 0.9944 3.14 0.47 10.7 5
7 0.22 0.28 10.6 0.039 32 117 0.99355 3.05 0.55 11.5 7
7 0.24 0.26 1.7 0.041 31 110 0.99142 3.2 0.53 11 6
7.2 0.24 0.3 1.2 0.037 11 95 0.98914 2.96 0.36 12.5 6
7.3 0.22 0.4 14.75 0.042 44.5 129.5 0.9998 3.36 0.41 9.1 7
7 0.25 0.45 2.3 0.045 40 118 0.99064 3.16 0.48 11.9 7
6.7 0.2 0.41 9.1 0.044 50 166 0.9954 3.14 0.58 9.8 6
6.5 0.26 0.32 6.65 0.059 34 104 0.99254 3.18 0.42 11.1 5
7.3 0.13 0.27 4.6 0.08 34 172 0.9938 3.23 0.39 11.1 7
7 0.26 0.46 15.55 0.037 61 171 0.9986 2.94 0.35 8.8 6
7.1 0.26 0.3 2 0.031 13 128 0.9917 3.19 0.49 11.4 5
6.1 0.22 0.28 16.55 0.059 54 135 0.99665 3.2 0.38 10.5 5
7.5 0.19 0.49 1.6 0.047 42 140 0.9932 3.4 0.47 10.7 6
8 0.27 0.33 1.2 0.05 41 103 0.99002 3 0.45 12.4 6
5.6 0.12 0.33 2.9 0.044 21 73 0.98896 3.17 0.32 12.9 8
6.3 0.28 0.29 6.8 0.051 40 143 0.99374 3.43 0.59 11 6
6.4 0.12 0.3 1.1 0.031 37 94 0.98986 3.01 0.56 11.7 6
7.9 0.35 0.24 15.6 0.072 44 229 0.99785 3.03 0.59 10.5 6
7.3 0.41 0.24 6.8 0.057 41 163 0.9949 3.2 0.41 9.9 6
7.8 0.28 0.31 2.1 0.046 28 208 0.99434 3.23 0.64 9.8 5
8.7 0.3 0.59 1.7 0.046 10 70 0.99373 3.06 0.56 10.8 4
7.4 0.29 0.28 10.2 0.032 43 138 0.9951 3.1 0.47 10.6 6
6.9 0.29 0.4 19.45 0.043 36 156 0.9996 2.93 0.47 8.9 5
6.4 0.25 0.3 5.5 0.038 15 129 0.9948 3.14 0.49 9.6 6
7.8 0.2 0.28 10.2 0.054 78 186 0.997 3.14 0.46 10 6
7.1 0.3 0.36 6.8 0.055 44.5 234 0.9972 3.49 0.64 10.2 6
6.5 0.46 0.41 16.8 0.084 59 222 0.9993 3.18 0.58 9 5
7.2 0.24 0.36 2 0.029 21 63 0.99076 3.13 0.63 12.5 6
8.5 0.25 0.27 4.7 0.031 31 92 0.9922 3.01 0.33 12 6
6.9 0.35 0.55 11.95 0.038 22 111 0.99687 3.11 0.29 9.7 5
6.6 0.25 0.34 3 0.054 22 141 0.99338 3.26 0.47 10.4 6
6.5 0.27 0.4 10 0.039 74 227 0.99582 3.18 0.5 9.4 5
6.1 0.15 0.29 6.2 0.046 39 151 0.99471 3.6 0.44 10.6 6
5.8 0.27 0.4 1.2 0.076 47 130 0.99185 3.13 0.45 10.3 6
8.8 0.34 0.33 9.7 0.036 46 172 0.9966 3.08 0.4 10.2 5
6.9 0.19 0.38 1.15 0.023 30 105 0.99047 3.11 0.38 11.4 5
6.4 0.33 0.28 1.1 0.038 30 110 0.9917 3.12 0.42 10.5 6
5.7 0.23 0.28 9.65 0.025 26 121 0.9925 3.28 0.38 11.3 6
7.7 0.34 0.3 8 0.048 25 192 0.9951 2.97 0.47 10.9 5
6.2 0.27 0.32 6.3 0.048 47 159 0.99282 3.21 0.6 11 6
7.4 0.16 0.3 13.7 0.056 33 168 0.99825 2.9 0.44 8.7 7
6.1 0.3 0.3 2.1 0.031 50 163 0.9895 3.39 0.43 12.7 7
6.6 0.39 0.39 11.9 0.057 51 221 0.99851 3.26 0.51 8.9 6
6.6 0.38 0.29 2.4 0.136 15 93 0.99336 3.18 0.6 9.5 5
6 0.24 0.33 2.5 0.026 31 85 0.99014 3.13 0.5 11.3 7
7 0.3 0.27 1.5 0.076 24 145 0.99344 3.1 0.52 10.1 5
7.5 0.21 0.34 1.2 0.06 26 111 0.9931 3.51 0.47 10.7 6
7.9 0.28 0.49 7.7 0.045 48 195 0.9954 3.04 0.55 11 6
5.7 0.4 0.35 5.1 0.026 17 113 0.99052 3.18 0.67 12.4 6
6.7 0.3 0.5 12.1 0.045 38 127 0.9974 3.04 0.53 8.9 6
5.9 0.28 0.14 8.6 0.032 30 142 0.99542 3.28 0.44 9.5 6
7.1 0.17 0.4 14.55 0.047 47 156 0.99945 3.34 0.78 9.1 6
6.6 0.27 0.29 5.3 0.045 57 189 0.9953 3.31 0.79 9.8 5
7.3 0.18 0.29 1.2 0.044 12 143 0.9918 3.2 0.48 11.3 7
7.5 0.26 0.52 13.2 0.047 64 179 0.9982 3.1 0.46 9 5
7.8 0.28 0.49 1.3 0.046 27 142 0.9936 3.09 0.59 10.2 5
5.2 0.28 0.29 1.1 0.028 18 69 0.99168 3.24 0.54 10 6
7.2 0.19 0.46 3.8 0.041 82 187 0.9932 3.19 0.6 11.2 7
6.7 0.24 0.41 9.4 0.04 49 166 0.9954 3.12 0.61 9.9 6
6.2 0.16 0.33 1.1 0.057 21 82 0.991 3.32 0.46 10.9 7
6.9 0.34 0.49 7.3 0.045 61 206 0.9957 3.09 0.4 9 6
8 0.24 0.33 1.2 0.044 28 101 0.99035 3.03 0.43 12.5 6
7 0.32 0.24 6.2 0.048 31 228 0.9957 3.23 0.62 9.4 6
7.2 0.15 0.33 1.1 0.027 16 63 0.9937 3.37 0.4 9.9 5
8.8 0.24 0.23 10.3 0.032 12 97 0.99571 3.13 0.4 10.7 6
6.2 0.35 0.2 18.1 0.069 33 158 0.99908 3.15 0.5 8.8 6
7.8 0.3 0.36 4.6 0.024 20 198 0.99222 3.06 0.66 11.9 6
6.9 0.18 0.38 8.1 0.049 44 176 0.9958 3.3 0.54 9.8 6
6.9 0.35 0.55 11.95 0.038 22 111 0.99687 3.11 0.29 9.7 5
6.8 0.21 0.27 18.15 0.042 41 146 1.0001 3.3 0.36 8.7 5
6 0.615 0.04 0.8 0.032 8 50 0.99036 3.14 0.4 11 4
6.8 0.25 0.24 4.55 0.053 41 211 0.9955 3.37 0.67 9.5 6
6.7 0.105 0.32 12.4 0.051 34 106 0.998 3.54 0.45 9.2 6
7.6 0.31 0.24 1.8 0.037 39 150 0.9913 3.05 0.44 11.8 7
6.3 0.3 0.34 1.6 0.049 14 132 0.994 3.3 0.49 9.5 6
7.3 0.4 0.24 6.7 0.058 41 166 0.995 3.2 0.41 9.9 6
6.2 0.26 0.29 2 0.036 16 87 0.99081 3.33 0.61 11.8 6
6.3 0.31 0.34 2.2 0.045 20 77 0.9927 3.3 0.43 10.2 5
5.6 0.39 0.24 4.7 0.034 27 77 0.9906 3.28 0.36 12.7 5
6.9 0.31 0.32 1.2 0.024 20 166 0.99208 3.05 0.54 9.8 6
6.4 0.41 0.24 14 0.048 24 113 0.9982 3.44 0.53 9.8 6
6.1 0.16 0.27 12.6 0.064 63 162 0.9994 3.66 0.43 8.9 5
7 0.21 0.42 5.3 0.037 36 123 0.99321 3.14 0.52 10.9 6
6.4 0.26 0.4 1.7 0.179 5 60 0.9925 3.09 0.54 10.1 5
7.5 0.22 0.33 6.7 0.036 45 138 0.9939 3.2 0.68 11.4 6
6.9 0.24 0.4 15.4 0.052 81 198 0.9986 3.2 0.69 9.4 5
7 0.44 0.24 12.1 0.056 68 210 0.99718 3.05 0.5 9.5 5
6.8 0.21 0.36 18.1 0.046 32 133 1 3.27 0.48 8.8 5
6.6 0.25 0.51 8 0.047 61 189 0.99604 3.22 0.49 9.2 5
7.6 0.17 0.46 0.9 0.036 63 147 0.99126 3.02 0.41 10.7 6
6.8 0.11 0.27 8.6 0.044 45 104 0.99454 3.2 0.37 9.9 6
7.4 0.25 0.36 2.05 0.05 31 100 0.992 3.19 0.44 10.8 6
7.5 0.35 0.28 9.6 0.051 26 157 0.9969 3.12 0.53 9.2 6
7.6 0.31 0.23 12.7 0.054 20 139 0.99836 3.16 0.5 9.7 4
7.8 0.445 0.56 1 0.04 8 84 0.9938 3.25 0.43 10.8 5
5.8 0.345 0.15 10.8 0.033 26 120 0.99494 3.25 0.49 10 6
6 0.23 0.34 1.3 0.025 23 111 0.98961 3.36 0.37 12.7 6
6.8 0.26 0.33 1.5 0.047 44 167 0.9928 3.12 0.44 10.5 6
6.7 0.26 0.3 1.8 0.043 25 121 0.9944 3.44 0.61 10.2 6
6.1 0.37 0.36 4.7 0.035 36 116 0.991 3.31 0.62 12.6 6
6.2 0.36 0.22 5.25 0.038 44 145 0.99184 3.22 0.4 11.2 6
6.4 0.3 0.27 5 0.058 27 151 0.99198 3.22 0.49 12.2 6
7.8 0.25 0.34 13.7 0.044 66 184 0.99976 3.22 0.75 8.9 5
6.6 0.34 0.34 2.6 0.051 40.5 210 0.99314 3.15 0.61 10 5
8.6 0.485 0.29 4.1 0.026 19 101 0.9918 3.01 0.38 12.4 5
7.2 0.585 0.2 10.4 0.086 17 94 0.99681 3.13 0.4 9.4 5
8.2 0.2 0.38 3.5 0.053 41 174 0.99306 3.22 0.41 11.6 5
6.8 0.23 0.33 1.9 0.047 20 101 0.9914 3.1 0.46 11.1 6
7.3 0.22 0.49 9.4 0.034 29 134 0.9939 2.99 0.32 11 7
6.3 0.29 0.4 6.5 0.039 43 167 0.9953 3.15 0.44 9.3 6
6.5 0.38 0.34 3.4 0.036 34 200 0.9937 3.14 0.76 10 5
7.2 0.27 0.74 12.5 0.037 47 156 0.9981 3.04 0.44 8.7 5
7.5 0.305 0.4 18.9 0.059 44 170 1 2.99 0.46 9 5
7.2 0.19 0.27 11.2 0.061 46 149 0.99772 2.99 0.59 9.3 6
5.8 0.35 0.29 3.2 0.034 41 151 0.9912 3.35 0.58 11.633 7
6 0.19 0.71 1.5 0.152 9 55 0.9927 3.12 0.46 9.8 6
6.5 0.32 0.3 2.3 0.051 20 127 0.98964 3.13 0.52 12.8 6
6.45 0.14 0.42 1.2 0.05 51 129 0.99116 3.27 0.69 11.1 7
7 0.13 0.37 12.85 0.042 36 105 0.99581 3.05 0.55 10.7 6
6.8 0.21 0.26 11.7 0.038 61 152 0.99523 3.02 0.56 10.5 7
6.4 0.31 0.28 2.5 0.039 34 137 0.98946 3.22 0.38 12.7 6
5.9 0.24 0.28 1.3 0.032 36 95 0.98889 3.08 0.64 12.9 7
6.7 0.39 0.31 2.7 0.054 27 202 0.9948 3.46 0.57 10.5 6
6.9 0.38 0.25 9.8 0.04 28 191 0.9971 3.28 0.61 9.2 5
5.7 0.22 0.33 1.9 0.036 37 110 0.98945 3.26 0.58 12.4 6
7.9 0.51 0.34 2.6 0.049 13 135 0.99335 3.09 0.51 10 5
7.2 0.23 0.39 2.3 0.033 29 102 0.9908 3.26 0.54 12.3 7
6.7 0.26 0.26 4.1 0.073 36 202 0.9956 3.3 0.67 9.5 5
6.3 0.67 0.48 12.6 0.052 57 222 0.9979 3.17 0.52 9.3 6
8 0.22 0.32 10.4 0.043 63 201 0.997 3.11 0.53 9.5 6
6.6 0.25 0.35 2.9 0.034 38 121 0.99008 3.19 0.4 12.8 6
6.5 0.33 0.32 1 0.041 39 120 0.99004 3.06 0.37 12.2 6
7.4 0.16 0.27 15.5 0.05 25 135 0.9984 2.9 0.43 8.7 7
6.6 0.22 0.28 4.9 0.042 51 180 0.9952 3.3 0.75 9.5 6
7.1 0.4 0.52 1.3 0.148 45 149 0.99468 3.08 0.56 8.7 5
7.3 0.22 0.37 14.3 0.063 48 191 0.9978 2.89 0.38 9 6
6.7 0.13 0.28 1.2 0.046 35 140 0.9927 3.33 0.33 10.1 7
7.3 0.21 0.49 1.8 0.038 44 152 0.9912 3.32 0.44 12.6 7
6.3 0.18 0.24 3.4 0.053 20 119 0.99373 3.11 0.52 9.2 6
6.9 0.22 0.39 6 0.035 44 141 0.99123 3.11 0.33 12.5 6
6.2 0.2 0.32 2.8 0.05 17 126 0.9936 3.18 0.55 9.4 6
7.2 0.31 0.46 5 0.04 3 29 0.9906 3.04 0.53 12.5 4
7.5 0.29 0.26 14.95 0.067 47 178 0.99838 3.04 0.49 9.2 4
6.7 0.42 0.46 9.7 0.054 67 234 0.99848 3.23 0.5 9 5
6.9 0.19 0.31 19.25 0.043 38 167 0.99954 2.93 0.52 9.1 7
7.1 0.28 0.35 3.5 0.028 35 91 0.99022 2.96 0.33 12.1 5
7.2 0.16 0.32 0.8 0.04 50 121 0.9922 3.27 0.33 10 6
8 0.27 0.33 1.2 0.05 41 103 0.99002 3 0.45 12.4 6
7.4 0.28 0.36 1.1 0.028 42 105 0.9893 2.99 0.39 12.4 7
5.9 0.32 0.28 4.7 0.039 34 94 0.98964 3.22 0.57 13.1 7
6.6 0.33 0.4 2.65 0.041 35 86 0.98916 3.11 0.39 13.3 7
6.5 0.35 0.38 7.4 0.036 20 196 0.99712 3.47 0.48 9.1 6
8.8 0.39 0.35 1.8 0.096 22 80 0.99016 2.95 0.54 12.6 6
5.8 0.31 0.32 4.5 0.024 28 94 0.98906 3.25 0.52 13.7 7
6.2 0.25 0.54 7 0.046 58 176 0.99454 3.19 0.7 10.4 5
5.8 0.2 0.16 1.4 0.042 44 99 0.98912 3.23 0.37 12.2 6
7.1 0.26 0.34 14.4 0.067 35 189 0.9986 3.07 0.53 9.1 7
6.7 0.41 0.24 5.4 0.035 33 115 0.9901 3.12 0.44 12.893 7
7.1 0.26 0.32 16.2 0.044 31 170 0.99644 3.17 0.37 11.2 5
6 0.29 0.41 10.8 0.048 55 149 0.9937 3.09 0.59 10.967 7
6.7 0.4 0.22 8.8 0.052 24 113 0.99576 3.22 0.45 9.4 5
8.2 0.26 0.33 2.6 0.053 11 71 0.99402 2.89 0.49 9.5 5
9.2 0.34 0.27 1.2 0.026 17 73 0.9921 3.08 0.39 10.8 5
5.5 0.23 0.19 2.2 0.044 39 161 0.99209 3.19 0.43 10.4 6
6.6 0.16 0.29 1.8 0.05 40 147 0.9912 3.06 0.44 11.4 7
7 0.3 0.49 4.7 0.036 17 105 0.9916 3.26 0.68 12.4 7
6.3 0.14 0.39 1.2 0.044 26 116 0.992 3.26 0.53 10.3 6
6.2 0.18 0.38 1.5 0.028 36 117 0.993 3.47 0.54 9.7 6
6.8 0.67 0.3 13 0.29 22 193 0.9984 3.08 0.67 9 4
6.4 0.22 0.34 1.4 0.023 56 115 0.98958 3.18 0.7 11.7 6
6.2 0.34 0.25 12.1 0.059 33 171 0.99769 3.14 0.56 8.7 6
6.3 0.39 0.24 6.9 0.069 9 117 0.9942 3.15 0.35 10.2 4
5.5 0.24 0.45 1.7 0.046 22 113 0.99224 3.22 0.48 10 5
6.2 0.28 0.45 7.5 0.045 46 203 0.99573 3.26 0.46 9.2 6
6.3 0.27 0.38 0.9 0.051 7 140 0.9926 3.45 0.5 10.5 7
5.9 0.34 0.22 2.4 0.03 19 135 0.9894 3.41 0.78 13.9 7
8.6 0.26 0.41 2.2 0.049 29 111 0.9941 2.96 0.44 10 5
6.1 0.28 0.25 12.9 0.054 34 189 0.9979 3.25 0.43 9 4
8.9 0.33 0.34 1.4 0.056 14 171 0.9946 3.13 0.47 9.7 5
6.1 0.14 0.25 1.3 0.047 37 173 0.9925 3.35 0.46 10 6
7.5 0.26 0.38 5.7 0.021 23 125 0.99338 3.13 0.62 11.1 6
6 0.31 0.24 3.3 0.041 25 143 0.9914 3.31 0.44 11.3 6
7.3 0.17 0.36 8.2 0.028 44 111 0.99272 3.14 0.41 12.4 6
6.9 0.33 0.31 7.7 0.04 29 135 0.99226 3.11 0.57 12.3 5
6.8 0.31 0.25 10.5 0.043 30 165 0.9972 3.36 0.55 10.55 6
8.3 0.16 0.48 1.7 0.057 31 98 0.9943 3.15 0.41 10.3 6
6 0.25 0.28 7.7 0.053 37 132 0.99489 3.06 0.5 9.4 6
5.6 0.18 0.3 10.2 0.028 28 131 0.9954 3.49 0.42 10.8 7
6.4 0.32 0.35 4.8 0.03 34 101 0.9912 3.36 0.6 12.5 8
6.7 0.19 0.32 3.7 0.041 26 76 0.99173 2.9 0.57 10.5 7
4.8 0.34 0 6.5 0.028 33 163 0.9939 3.36 0.61 9.9 6
7.8 0.2 0.24 1.6 0.026 26 189 0.991 3.08 0.74 12.1 7
6.8 0.28 0.36 8 0.045 28 123 0.9928 3.02 0.37 11.4 6
7.1 0.42 0.2 2.8 0.038 28 109 0.98968 3.23 0.47 13.4 6
5.8 0.33 0.23 5 0.053 29 106 0.99458 3.13 0.52 9 5
6.8 0.24 0.38 8.3 0.045 50 185 0.99578 3.15 0.5 9.5 6
6.1 0.38 0.14 3.9 0.06 27 113 0.99344 3.07 0.34 9.2 4
6.4 0.28 0.23 6 0.051 50 162 0.994 3.15 0.52 10.2 5
6.8 0.36 0.32 1.6 0.039 10 124 0.9948 3.3 0.67 9.6 5
6.4 0.21 0.44 7.4 0.045 47 182 0.9957 3.24 0.46 9.1 5
8.1 0.24 0.26 11 0.043 41 211 0.99676 3.11 0.49 10 6
6.4 0.24 0.25 20.2 0.083 35 157 0.99976 3.17 0.5 9.1 5
7.1 0.28 0.26 1.9 0.049 12 86 0.9934 3.15 0.38 9.4 5
6.1 0.24 0.26 1.7 0.033 61 134 0.9903 3.19 0.81 11.9 7
7.4 0.3 0.49 8.2 0.055 49 188 0.9974 3.52 0.58 9.7 6
5.8 0.29 0.21 2.6 0.025 12 120 0.9894 3.39 0.79 14 7
6.8 0.21 0.37 7 0.038 27 107 0.99206 2.98 0.82 11.5 6
7.5 0.23 0.68 11 0.047 37 133 0.9978 2.99 0.38 8.8 5
5.7 0.14 0.3 5.4 0.045 26 105 0.99469 3.32 0.45 9.3 5
6.2 0.66 0.48 1.2 0.029 29 75 0.9892 3.33 0.39 12.8 8
6.8 0.16 0.29 10.4 0.046 59 143 0.99518 3.2 0.4 10.8 6
6 0.28 0.27 2.3 0.051 23 147 0.994 3.23 0.67 10.3 6
8.3 0.17 0.31 1.5 0.049 48 153 0.9942 3.12 0.58 9.4 6
6.5 0.27 0.19 6.6 0.045 98 175 0.99364 3.16 0.34 10.1 6
8.5 0.23 0.34 1.3 0.035 54 110 0.99176 3.07 0.55 11 7
7 0.39 0.24 1 0.048 8 119 0.9923 3 0.31 10.1 4
8.3 0.2 0.35 0.9 0.05 12 74 0.992 3.13 0.38 10.5 6
7.4 0.14 0.3 1.3 0.033 25 91 0.99268 3.53 0.39 10.6 6
6.1 1.1 0.16 4.4 0.033 8 109 0.99058 3.35 0.47 12.4 4
6.3 0.4 0.32 10.6 0.049 38 209 0.9981 3.47 0.59 9.3 6
9.1 0.33 0.38 1.7 0.062 50.5 344 0.9958 3.1 0.7 9.5 5
7 0.2 0.38 8.1 0.05 42 173 0.99585 3.3 0.54 9.8 6
8.4 0.31 0.31 0.95 0.021 52 148 0.99038 2.93 0.32 11.5 5
6.6 0.19 0.28 1.1 0.044 38 100 0.9904 3.22 0.69 11.2 6
6.5 0.31 0.61 13 0.053 31 123 0.99708 3.09 0.5 9.3 6
7.4 0.41 0.34 4.7 0.042 19 127 0.9953 3.25 0.42 10.4 5
8.5 0.26 0.21 16.2 0.074 41 197 0.998 3.02 0.5 9.8 3
7.8 0.3 0.29 16.85 0.054 23 135 0.9998 3.16 0.38 9 6
6 0.26 0.26 2.2 0.035 10 72 0.98947 3.11 0.48 12.15 6
6.5 0.38 0.53 1.4 0.142 5 69 0.9926 3.14 0.52 10.1 4
9.4 0.26 0.53 1.2 0.047 25 109 0.9921 3.23 0.28 12.5 6
6.8 0.24 0.33 3.2 0.049 68 161 0.99324 3.1 0.69 10.2 6
7.6 0.31 0.23 12.7 0.054 20 139 0.99836 3.16 0.5 9.7 4
5.1 0.42 0.01 1.5 0.017 25 102 0.9894 3.38 0.36 12.3 7
7.1 0.25 0.32 10.3 0.041 66 272 0.9969 3.17 0.52 9.1 6
7.6 0.52 0.49 14 0.034 37 156 0.9958 3.14 0.38 11.8 7
6.5 0.33 0.28 6.1 0.018 41 103 0.99122 3.24 0.32 12.2 6
6.6 0.31 0.49 7.7 0.05 52 220 0.9964 3.12 0.45 8.8 5
8.1 0.33 0.22 5.2 0.047 24 151 0.99527 3.22 0.47 10.3 5
8.1 0.2 0.28 0.9 0.023 49 87 0.99062 2.92 0.36 11.1 6
7.1 0.21 0.28 2.7 0.034 23 111 0.99405 3.35 0.64 10.2 4
7.4 0.24 0.31 8.4 0.045 52 183 0.9963 3.09 0.32 8.8 5
6.7 0.43 0.23 5 0.157 49 145 0.99471 3.17 0.49 9.4 5
7.1 0.3 0.49 1.6 0.045 31 100 0.9942 3.4 0.59 10.2 5
7.9 0.26 0.33 10.3 0.039 73 212 0.9969 2.93 0.49 9.5 6
6.4 0.24 0.49 5.8 0.053 25 120 0.9942 3.01 0.98 10.5 6
7.6 0.17 0.27 4.6 0.05 23 98 0.99422 3.08 0.47 9.5 6
7.4 0.33 0.44 7.6 0.05 40 227 0.99679 3.12 0.52 9 5
6.1 0.24 0.27 11.5 0.05 51 133 0.99476 3.22 0.37 10.8 6
7 0.31 0.31 9.1 0.036 45 140 0.99216 2.98 0.31 12 7
7.4 0.33 0.26 15.6 0.049 67 210 0.99907 3.06 0.68 9.5 5
8.1 0.28 0.49 1 0.04 32 148 0.9936 3.13 0.41 10 6
